onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
18.418	0	1	DenseCorrect	NA	let	2.17	12.24	30	367.2
24.558	0	1	DenseCorrect	NA	wait	2.46	11.03	27	297.81
30.697	0	1	SparseIncorrect	NA	flaunt	2	5.75	1	5.75
36.837	0	1	SparseCorrect	NA	blimp	4.69	5.76	1	5.76
42.977	0	1	DenseCorrect	NA	face	4.86	11.26	21	236.46
49.116	0	1	DenseCorrect	NA	seat	4.71	9.75	32	312
55.255	0	1	SparseCorrect	NA	mesh	4.27	7.58	6	45.48
61.394	0	1	DenseCorrect	NA	case	3.93	12.2	22	268.4
73.673	0	1	SparseCorrect	NA	stunt	3	7.43	2	14.86
85.952	0	1	SparseCorrect	NA	change	2.63	11.96	3	35.88
92.092	0	1	DenseCorrect	NA	moon	4.86	10.33	21	216.93
98.232	0	1	DenseCorrect	NA	sail	4	8.18	34	278.12
104.371	0	1	noise	NA	null	-1	-1	-1	-1
110.511	0	1	DenseCorrect	NA	bird	5	9.86	22	216.92
116.65	0	1	noise	NA	null	-1	-1	-1	-1
122.79	0	1	noise	NA	null	-1	-1	-1	-1
135.069	0	1	noise	NA	null	-1	-1	-1	-1
141.209	0	1	noise	NA	null	-1	-1	-1	-1
147.347	0	1	noise	NA	null	-1	-1	-1	-1
153.487	0	1	DenseCorrect	NA	head	4.72	11.6	25	290
165.766	0	1	SparseCorrect	NA	child	4.7	11.08	4	44.32
171.905	0	1	SparseCorrect	NA	stink	3.29	7.34	6	44.04
178.045	0	1	DenseCorrect	NA	dim	3.26	8.36	21	175.56
184.185	0	1	DenseCorrect	NA	caught	3.24	10.03	23	230.69
190.324	0	1	noise	NA	null	-1	-1	-1	-1
196.464	0	1	DenseCorrect	NA	pail	4.89	6.21	34	211.14
202.603	0	1	SparseIncorrect	NA	clown	4.83	7.92	5	39.6
208.743	0	1	noise	NA	null	-1	-1	-1	-1
214.882	0	1	SparseIncorrect	NA	cloth	4.83	9.32	3	27.96
221.022	0	1	SparseCorrect	NA	gift	4.45	9.37	5	46.85
227.161	0	1	SparseCorrect	NA	tops	3.59	8.28	5	41.4
233.301	0	1	SparseCorrect	NA	skunk	4.77	6.79	5	33.95
239.44	0	1	DenseCorrect	NA	said	2.8	12.77	21	268.17
245.579	0	1	noise	NA	null	-1	-1	-1	-1
251.719	0	1	SparseCorrect	NA	spoil	2.43	7.48	6	44.88
257.858	0	1	noise	NA	null	-1	-1	-1	-1
263.998	0	1	DenseCorrect	NA	mace	3.47	7.15	29	207.35
276.277	0	1	SparseCorrect	NA	throb	2.54	5.73	1	5.73
282.417	0	1	DenseCorrect	NA	shack	4.86	8.37	22	184.14
288.556	0	1	SparseIncorrect	NA	plague	3.21	8.46	5	42.3
294.696	0	1	SparseCorrect	NA	vault	4.45	9.15	6	54.9
300.835	0	1	SparseCorrect	NA	swung	3.1	7.15	5	35.75
306.975	0	1	SparseCorrect	NA	cramp	3.96	5.95	6	35.7
313.114	0	1	SparseCorrect	NA	truth	1.57	10.87	5	54.35
325.393	0	1	SparseCorrect	NA	step	3.7	10.69	6	64.14
331.532	0	1	DenseCorrect	NA	soar	3.42	6.76	32	216.32
337.672	0	1	DenseIncorrect	NA	burn	4.08	9.43	22	207.46
343.811	0	1	DenseCorrect	NA	coat	4.96	9.24	31	286.44
349.951	0	1	DenseCorrect	NA	tag	4.14	9.94	21	208.74
362.23	0	1	DenseCorrect	NA	hope	4.96	11.92	21	250.32
