onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.28	0	1	noise	NA	null	-1	-1	-1	-1
18.42	0	1	noise	NA	null	-1	-1	-1	-1
36.838	0	1	noise	NA	null	-1	-1	-1	-1
42.978	0	1	SparseCorrect	NA	snug	2.27	7.14	6	42.84
49.118	0	1	SparseCorrect	NA	fifth	4.04	9.09	1	9.09
55.257	0	1	DenseIncorrect	NA	pearl	2.96	9.28	21	194.88
67.537	0	1	SparseIncorrect	NA	prove	4.89	10.36	5	51.8
73.677	0	1	SparseCorrect	NA	pure	1.65	9.96	2	19.92
79.817	0	1	DenseIncorrect	NA	coke	4.82	8.36	29	242.44
85.956	0	1	SparseCorrect	NA	clutch	3.56	7.91	4	31.64
92.096	0	1	SparseCorrect	NA	crust	4.48	7.3	5	36.5
98.236	0	1	SparseCorrect	NA	beard	4.89	8.06	6	48.36
116.655	0	1	DenseCorrect	NA	hat	4.86	9.37	34	318.58
122.794	0	1	SparseIncorrect	NA	yarn	4.79	8.05	5	40.25
128.934	0	1	DenseCorrect	NA	code	3	11.91	28	333.48
135.074	0	1	DenseCorrect	NA	tan	4.19	9.06	25	226.5
141.213	0	1	SparseCorrect	NA	smooth	3.14	9.51	1	9.51
147.353	0	1	noise	NA	null	-1	-1	-1	-1
153.493	0	1	SparseCorrect	NA	pint	4.29	7.29	6	43.74
171.912	0	1	SparseCorrect	NA	loyal	2.77	8.26	3	24.78
178.052	0	1	DenseCorrect	NA	cent	4.18	8.75	22	192.5
184.192	0	1	noise	NA	null	-1	-1	-1	-1
190.332	0	1	DenseCorrect	NA	dare	2.24	9.09	26	236.34
202.611	0	1	DenseIncorrect	NA	done	1.96	12.07	30	362.1
208.75	0	1	DenseIncorrect	NA	coal	4.65	8.48	35	296.8
214.89	0	1	SparseCorrect	NA	drawer	4.58	7.82	6	46.92
221.029	0	1	SparseCorrect	NA	fact	2.54	12.13	6	72.78
227.169	0	1	SparseCorrect	NA	pierce	4.93	8.51	4	34.04
233.309	0	1	noise	NA	null	-1	-1	-1	-1
245.589	0	1	SparseCorrect	NA	slouch	3.17	5.27	0	0
251.728	0	1	DenseIncorrect	NA	war	3.48	11.6	29	336.4
257.868	0	1	SparseIncorrect	NA	twist	3.67	9.15	3	27.45
264.008	0	1	SparseCorrect	NA	press	3.73	11.26	6	67.56
270.148	0	1	noise	NA	null	-1	-1	-1	-1
276.288	0	1	DenseCorrect	NA	tic	3.64	6.67	30	200.1
282.427	0	1	SparseCorrect	NA	squirt	3.44	7.22	5	36.1
288.567	0	1	SparseIncorrect	NA	thread	4.69	10.95	6	65.7
294.707	0	1	DenseIncorrect	NA	boat	4.93	9.67	32	309.44
300.846	0	1	DenseCorrect	NA	sing	3.89	9.3	22	204.6
306.985	0	1	DenseIncorrect	NA	moat	4.65	7.73	31	239.63
313.125	0	1	noise	NA	null	-1	-1	-1	-1
325.405	0	1	DenseIncorrect	NA	shine	3.6	8.07	21	169.47
331.545	0	1	noise	NA	null	-1	-1	-1	-1
337.684	0	1	DenseCorrect	NA	sake	2.62	9.35	28	261.8
343.824	0	1	DenseIncorrect	NA	mass	3.24	10.43	26	271.18
349.964	0	1	noise	NA	null	-1	-1	-1	-1
356.104	0	1	DenseIncorrect	NA	scene	3.84	10.37	29	300.73
362.243	0	1	DenseCorrect	NA	toe	4.86	8.42	31	261.02
368.383	0	1	SparseCorrect	NA	twice	1.89	10.74	2	21.48
374.523	0	1	DenseCorrect	NA	hug	4.1	8.24	21	173.04
