onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.279	0	1	SparseCorrect	NA	cloth	4.83	9.32	3	27.96
18.419	0	1	noise	NA	null	-1	-1	-1	-1
24.558	0	1	DenseCorrect	NA	war	3.48	11.6	29	336.4
30.698	0	1	noise	NA	null	-1	-1	-1	-1
36.837	0	1	SparseCorrect	NA	tops	3.59	8.28	5	41.4
42.977	0	1	noise	NA	null	-1	-1	-1	-1
55.257	0	1	noise	NA	null	-1	-1	-1	-1
61.397	0	1	SparseCorrect	NA	mesh	4.27	7.58	6	45.48
67.537	0	1	DenseCorrect	NA	done	1.96	12.07	30	362.1
85.956	0	1	noise	NA	null	-1	-1	-1	-1
92.096	0	1	SparseCorrect	NA	change	2.63	11.96	3	35.88
104.375	0	1	SparseCorrect	NA	flaunt	2	5.75	1	5.75
110.514	0	1	SparseCorrect	NA	cramp	3.96	5.95	6	35.7
116.654	0	1	SparseCorrect	NA	stink	3.29	7.34	6	44.04
128.934	0	1	SparseIncorrect	NA	blimp	4.69	5.76	1	5.76
135.073	0	1	SparseCorrect	NA	gift	4.45	9.37	5	46.85
141.213	0	1	DenseCorrect	NA	hat	4.86	9.37	34	318.58
147.353	0	1	DenseIncorrect	NA	mass	3.24	10.43	26	271.18
159.633	0	1	DenseCorrect	NA	dare	2.24	9.09	26	236.34
165.772	0	1	DenseCorrect	NA	tan	4.19	9.06	25	226.5
171.912	0	1	DenseIncorrect	NA	scene	3.84	10.37	29	300.73
178.052	0	1	DenseCorrect	NA	tic	3.64	6.67	30	200.1
184.192	0	1	DenseIncorrect	NA	coal	4.65	8.48	35	296.8
190.332	0	1	SparseCorrect	NA	spoil	2.43	7.48	6	44.88
196.471	0	1	SparseCorrect	NA	step	3.7	10.69	6	64.14
202.61	0	1	DenseIncorrect	NA	sake	2.62	9.35	28	261.8
208.75	0	1	noise	NA	null	-1	-1	-1	-1
214.89	0	1	noise	NA	null	-1	-1	-1	-1
221.03	0	1	noise	NA	null	-1	-1	-1	-1
227.169	0	1	SparseCorrect	NA	truth	1.57	10.87	5	54.35
233.309	0	1	noise	NA	null	-1	-1	-1	-1
239.449	0	1	SparseCorrect	NA	stunt	3	7.43	2	14.86
245.589	0	1	DenseCorrect	NA	coke	4.82	8.36	29	242.44
251.729	0	1	DenseCorrect	NA	shine	3.6	8.07	21	169.47
264.008	0	1	SparseCorrect	NA	vault	4.45	9.15	6	54.9
270.148	0	1	noise	NA	null	-1	-1	-1	-1
276.288	0	1	SparseCorrect	NA	skunk	4.77	6.79	5	33.95
282.428	0	1	DenseCorrect	NA	moat	4.65	7.73	31	239.63
288.566	0	1	SparseCorrect	NA	clown	4.83	7.92	5	39.6
294.706	0	1	SparseCorrect	NA	swung	3.1	7.15	5	35.75
306.986	0	1	DenseCorrect	NA	pearl	2.96	9.28	21	194.88
319.265	0	1	SparseCorrect	NA	throb	2.54	5.73	1	5.73
325.405	0	1	DenseCorrect	NA	boat	4.93	9.67	32	309.44
331.545	0	1	DenseIncorrect	NA	hug	4.1	8.24	21	173.04
337.685	0	1	DenseCorrect	NA	toe	4.86	8.42	31	261.02
343.825	0	1	SparseCorrect	NA	child	4.7	11.08	4	44.32
349.964	0	1	DenseCorrect	NA	code	3	11.91	28	333.48
356.104	0	1	DenseCorrect	NA	sing	3.89	9.3	22	204.6
362.244	0	1	SparseCorrect	NA	plague	3.21	8.46	5	42.3
368.384	0	1	DenseCorrect	NA	cent	4.18	8.75	22	192.5
