onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.279	0	1	SparseCorrect	NA	smooth	3.14	9.51	1	9.51
18.419	0	1	DenseCorrect	NA	rid	1.96	9.91	29	287.39
30.698	0	1	DenseCorrect	NA	for	4.6	15.42	33	508.86
36.837	0	1	DenseCorrect	NA	right	2.31	12.87	35	450.45
49.115	0	1	DenseCorrect	NA	tall	3.07	9.34	27	252.18
55.255	0	1	DenseCorrect	NA	mail	4.66	12.47	35	436.45
61.395	0	1	DenseCorrect	NA	top	3.82	11.67	21	245.07
73.674	0	1	SparseCorrect	NA	twist	3.67	9.15	3	27.45
79.813	0	1	DenseCorrect	NA	dam	4.86	8.12	22	178.64
85.953	0	1	DenseCorrect	NA	ray	4.97	10.05	38	381.9
92.093	0	1	DenseCorrect	NA	say	2.41	12.79	37	473.23
98.232	0	1	DenseIncorrect	NA	pot	4.76	9.49	34	322.66
104.372	0	1	SparseCorrect	NA	pure	1.65	9.96	2	19.92
110.511	0	1	SparseCorrect	NA	loyal	2.77	8.26	3	24.78
122.79	0	1	DenseCorrect	NA	come	2.69	12.35	22	271.7
128.93	0	1	SparseCorrect	NA	twice	1.89	10.74	2	21.48
135.07	0	1	SparseCorrect	NA	beard	4.89	8.06	6	48.36
141.208	0	1	DenseCorrect	NA	gear	4.25	9.64	21	202.44
153.487	0	1	SparseCorrect	NA	pierce	4.93	8.51	4	34.04
159.627	0	1	SparseCorrect	NA	press	3.73	11.26	6	67.56
165.767	0	1	noise	NA	null	-1	-1	-1	-1
178.046	0	1	noise	NA	null	-1	-1	-1	-1
190.325	0	1	DenseCorrect	NA	goat	4.97	7.85	26	204.1
196.465	0	1	SparseCorrect	NA	slouch	3.17	5.27	0	0
202.604	0	1	SparseCorrect	NA	pint	4.29	7.29	6	43.74
208.744	0	1	noise	NA	null	-1	-1	-1	-1
214.883	0	1	noise	NA	null	-1	-1	-1	-1
221.023	0	1	DenseCorrect	NA	fern	4.97	6.34	21	133.14
227.162	0	1	SparseCorrect	NA	crust	4.48	7.3	5	36.5
233.301	0	1	DenseCorrect	NA	fade	2.43	8.16	22	179.52
245.58	0	1	DenseCorrect	NA	pass	2.57	10.79	24	258.96
251.72	0	1	noise	NA	null	-1	-1	-1	-1
257.859	0	1	SparseCorrect	NA	fifth	4.04	9.09	1	9.09
263.999	0	1	SparseCorrect	NA	fact	2.54	12.13	6	72.78
282.418	0	1	SparseCorrect	NA	clutch	3.56	7.91	4	31.64
288.557	0	1	noise	NA	null	-1	-1	-1	-1
294.697	0	1	SparseCorrect	NA	prove	4.89	10.36	5	51.8
300.836	0	1	SparseCorrect	NA	yarn	4.79	8.05	5	40.25
306.976	0	1	noise	NA	null	-1	-1	-1	-1
313.116	0	1	noise	NA	null	-1	-1	-1	-1
319.255	0	1	SparseCorrect	NA	snug	2.27	7.14	6	42.84
325.394	0	1	SparseCorrect	NA	squirt	3.44	7.22	5	36.1
331.533	0	1	noise	NA	null	-1	-1	-1	-1
337.673	0	1	DenseCorrect	NA	kit	4.43	10.12	35	354.2
343.813	0	1	SparseCorrect	NA	drawer	4.58	7.82	6	46.92
349.952	0	1	DenseCorrect	NA	pace	3.03	8.88	30	266.4
356.092	0	1	DenseCorrect	NA	lay	3.72	9.62	35	336.7
362.231	0	1	SparseCorrect	NA	thread	4.69	10.95	6	65.7
368.371	0	1	DenseCorrect	NA	mice	4.8	8.34	22	183.48
374.51	0	1	noise	NA	null	-1	-1	-1	-1
