onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.279	0	1	DenseCorrect	NA	moon	4.86	10.33	21	216.93
24.559	0	1	SparseCorrect	NA	wax	4.83	8.59	4	34.36
30.699	0	1	DenseCorrect	NA	head	4.72	11.6	25	290
36.839	0	1	DenseCorrect	NA	bird	5	9.86	22	216.92
42.978	0	1	SparseCorrect	NA	shield	4.52	9.55	4	38.2
49.117	0	1	SparseCorrect	NA	jeans	4.89	8.35	4	33.4
61.397	0	1	SparseCorrect	NA	probe	3.42	8.71	5	43.55
67.537	0	1	SparseCorrect	NA	yield	2.48	8.73	4	34.92
73.677	0	1	DenseCorrect	NA	coat	4.96	9.24	31	286.44
79.816	0	1	DenseCorrect	NA	case	3.93	12.2	22	268.4
85.956	0	1	DenseCorrect	NA	hope	4.96	11.92	21	250.32
92.096	0	1	SparseCorrect	NA	void	2.33	10.04	4	40.16
98.236	0	1	DenseCorrect	NA	said	2.8	12.77	21	268.17
104.376	0	1	SparseCorrect	NA	mute	2.83	7.23	6	43.38
110.515	0	1	DenseCorrect	NA	shack	4.86	8.37	22	184.14
116.655	0	1	SparseIncorrect	NA	coax	2.46	7.64	6	45.84
122.795	0	1	DenseCorrect	NA	tag	4.14	9.94	21	208.74
135.074	0	1	DenseCorrect	NA	seat	4.71	9.75	32	312
147.353	0	1	SparseCorrect	NA	cute	2.5	9.31	6	55.86
153.493	0	1	DenseCorrect	NA	let	2.17	12.24	30	367.2
159.633	0	1	SparseCorrect	NA	square	4.15	9.85	3	29.55
165.773	0	1	DenseCorrect	NA	face	4.86	11.26	21	236.46
171.912	0	1	noise	NA	null	-1	-1	-1	-1
178.052	0	1	noise	NA	null	-1	-1	-1	-1
184.192	0	1	SparseCorrect	NA	shift	2.58	9.65	6	57.9
190.332	0	1	SparseCorrect	NA	joint	3.45	9.6	5	48
196.472	0	1	DenseCorrect	NA	burn	4.08	9.43	22	207.46
202.611	0	1	noise	NA	null	-1	-1	-1	-1
208.751	0	1	noise	NA	null	-1	-1	-1	-1
214.891	0	1	DenseCorrect	NA	dim	3.26	8.36	21	175.56
221.03	0	1	noise	NA	null	-1	-1	-1	-1
227.17	0	1	noise	NA	null	-1	-1	-1	-1
233.309	0	1	SparseCorrect	NA	screw	3.79	9.16	4	36.64
239.449	0	1	SparseCorrect	NA	royal	2.71	9.78	3	29.34
245.589	0	1	SparseCorrect	NA	small	2.76	11.98	5	59.9
257.869	0	1	DenseCorrect	NA	mace	3.47	7.15	29	207.35
264.008	0	1	noise	NA	null	-1	-1	-1	-1
282.428	0	1	DenseCorrect	NA	caught	3.24	10.03	23	230.69
288.568	0	1	noise	NA	null	-1	-1	-1	-1
294.707	0	1	DenseCorrect	NA	soar	3.42	6.76	32	216.32
300.847	0	1	DenseCorrect	NA	sail	4	8.18	34	278.12
306.987	0	1	DenseCorrect	NA	pail	4.89	6.21	34	211.14
313.126	0	1	DenseCorrect	NA	wait	2.46	11.03	27	297.81
325.406	0	1	SparseCorrect	NA	shelf	4.85	8.64	6	51.84
331.545	0	1	noise	NA	null	-1	-1	-1	-1
337.685	0	1	SparseCorrect	NA	gasp	4	7.89	6	47.34
343.825	0	1	SparseCorrect	NA	pulse	4	8.61	2	17.22
349.965	0	1	noise	NA	null	-1	-1	-1	-1
362.244	0	1	SparseCorrect	NA	push	3.68	9.87	5	49.35
368.384	0	1	SparseCorrect	NA	crutch	4.41	6.38	6	38.28
